,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
755,RHz7OAoy5yMNWBcLArgLrQ,sweets-bakery-new-york,Sweets Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/UlAZ5_ySYE4qpKNDDgrojw/o.jpg,False,https://www.yelp.com/biz/sweets-bakery-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,74,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.717286, 'longitude': -73.9996625}",[],"{'address1': '135 Walker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['135 Walker St', 'New York, NY 10013']}",+12122192012,(212) 219-2012,16738.542953144664,$
756,COwkSHioqJBh1m33uhzSCA,mr-bing-new-york-7,Mr Bing,https://s3-media2.fl.yelpcdn.com/bphoto/DPgEaHwWiBn8c_Mtz4tjlQ/o.jpg,False,https://www.yelp.com/biz/mr-bing-new-york-7?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,48,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.7560665, 'longitude': -73.9794752}","['pickup', 'delivery']","{'address1': '8 W 46th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['8 W 46th St', 'New York, NY 10036']}",+16464769344,(646) 476-9344,14747.647597851583,$
757,bZ1x7QN9ylQiGgBXS0I_9w,118-kitchen-new-york,118 Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/ojkeV-HKlNyDZRJqyE8cLw/o.jpg,False,https://www.yelp.com/biz/118-kitchen-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,42,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.80195, 'longitude': -73.94517}","['pickup', 'delivery']","{'address1': '1 E 118th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['1 E 118th St', 'New York, NY 10035']}",+12127226888,(212) 722-6888,13241.14745696194,$
758,_HnHXaptod3lx2WlKYYNnQ,kung-fu-xiao-long-bao-flushing,Kung Fu Xiao Long Bao,https://s3-media3.fl.yelpcdn.com/bphoto/86x6CWtFXWiJMwFWoge5IA/o.jpg,False,https://www.yelp.com/biz/kung-fu-xiao-long-bao-flushing?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,847,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"{'latitude': 40.7433429, 'longitude': -73.8257699}",['delivery'],"{'address1': '59-16 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['59-16 Main St', 'Flushing, NY 11355']}",+17186612882,(718) 661-2882,1812.1615860402683,$$
759,utItnelwAbkxF6GGHVopSg,pho-hoang-flushing,Pho Hoang,https://s3-media3.fl.yelpcdn.com/bphoto/4qncD9fTWiRUOn1Pz-9LWA/o.jpg,False,https://www.yelp.com/biz/pho-hoang-flushing?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,227,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.0,"{'latitude': 40.7584358006716, 'longitude': -73.8293903321028}","['pickup', 'delivery']","{'address1': '41-01 Kissena Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['41-01 Kissena Blvd', 'Flushing, NY 11355']}",+17187626151,(718) 762-6151,2342.403880377084,$
760,rVJNWn99tF1Jf1l01iFp_A,caffebene-new-york-6,Caffebene,https://s3-media3.fl.yelpcdn.com/bphoto/QextWSYsN5R6u8qBvbOZXw/o.jpg,False,https://www.yelp.com/biz/caffebene-new-york-6?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,85,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.8347509, 'longitude': -73.9453064}",[],"{'address1': '9 Edward M Morgan Pl', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['9 Edward M Morgan Pl', 'New York, NY 10032']}",+16467915518,(646) 791-5518,15244.582590719303,$
761,Cm7PZAYpFpOjaOL1kgmGgw,crab-du-jour-westvillage-new-york-2,Crab Du Jour - Westvillage,https://s3-media2.fl.yelpcdn.com/bphoto/WQB1iTX-2FpQtcWD72lhaw/o.jpg,False,https://www.yelp.com/biz/crab-du-jour-westvillage-new-york-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,20,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.73111, 'longitude': -74.00179}","['pickup', 'delivery']","{'address1': '319 6th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['319 6th Ave', 'New York, NY 10014']}",+12128371234,(212) 837-1234,16665.34807905218,
762,WEZg0GG4wGoC0Z0OW0_g_A,kungfu-chicken-new-york,KungFu Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/DAYOozfbAYXbnMCL76p51Q/o.jpg,False,https://www.yelp.com/biz/kungfu-chicken-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,17,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 40.7156002882137, 'longitude': -73.9938100799918}","['pickup', 'delivery']","{'address1': '97 Canal St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['97 Canal St', 'New York, NY 10002']}",+13473787888,(347) 378-7888,16296.249774947302,
763,5Rm4IBf0uWs1ArYixObz4A,stand-up-brooklyn-2,Stand Up,https://s3-media2.fl.yelpcdn.com/bphoto/ALBtNVMoWc9ee0995lmEyQ/o.jpg,False,https://www.yelp.com/biz/stand-up-brooklyn-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,60,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 40.6146599819009, 'longitude': -73.9944900199771}","['pickup', 'delivery']","{'address1': '7215 18th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['7215 18th Ave', 'Brooklyn, NY 11204']}",+17182328866,(718) 232-8866,21772.59933290709,$$
764,jp7ss1r9AtFCQFdTxFfAcQ,audrey-bakery-and-cafe-new-york-2,Audrey Bakery & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/cVJcoAb3SGghDuvtgCp46A/o.jpg,False,https://www.yelp.com/biz/audrey-bakery-and-cafe-new-york-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,118,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.7139558787404, 'longitude': -73.9978426071237}",[],"{'address1': '12 Chatham Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['12 Chatham Sq', 'New York, NY 10038']}",+12126089188,(212) 608-9188,16668.397485768244,$
765,U50fhNcFGYRuMJG0wk0fGg,sunmerry-hoboken,Sunmerry,https://s3-media1.fl.yelpcdn.com/bphoto/a2P2B9tmiALrDp-SDk3p9g/o.jpg,False,https://www.yelp.com/biz/sunmerry-hoboken?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,15,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7428293056217, 'longitude': -74.0291018075464}","['pickup', 'delivery']","{'address1': '519 Washington St', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['519 Washington St', 'Hoboken, NJ 07030']}",+12016833351,(201) 683-3351,18876.731611580268,
766,5-WmIcDA3CRHXykLIGmmLw,cafe-oak-palisades-park,Cafe Oak,https://s3-media3.fl.yelpcdn.com/bphoto/_N7msw2s-PnMqRFp_e73Ww/o.jpg,False,https://www.yelp.com/biz/cafe-oak-palisades-park?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,78,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 40.849307, 'longitude': -73.997234}",['delivery'],"{'address1': '329 Broad Ave', 'address2': '', 'address3': '', 'city': 'Palisades Park', 'zip_code': '07650', 'country': 'US', 'state': 'NJ', 'display_address': ['329 Broad Ave', 'Palisades Park, NJ 07650']}",+12019441758,(201) 944-1758,19722.808457691535,$
767,Mc-uTqSARIIvdE8Jn8a5Yw,amys-restaurant-new-york,Amy's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/hLbgBFVSyABazz-I0_yLBg/o.jpg,False,https://www.yelp.com/biz/amys-restaurant-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,110,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.86701, 'longitude': -73.92097}","['pickup', 'delivery']","{'address1': '586 W 207th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['586 W 207th St', 'New York, NY 10034']}",+12125673175,(212) 567-3175,16451.25614252875,$$
768,dgVMQZ9s73ub-V3UJ7ThJA,gong-cha-new-york-12,Gong Cha,https://s3-media3.fl.yelpcdn.com/bphoto/no-rWvLidVHQH4Jb5ifgQg/o.jpg,False,https://www.yelp.com/biz/gong-cha-new-york-12?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,107,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.713893, 'longitude': -73.997282}","['pickup', 'delivery']","{'address1': '1 Catherine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['1 Catherine St', 'New York, NY 10038']}",+12123437019,(212) 343-7019,16623.970676377518,$
769,OGmE5I5zxTBnKa8X-N_rGQ,go-greenly-dobbs-ferry-3,Go Greenly,https://s3-media2.fl.yelpcdn.com/bphoto/QMpiRwlUB_vFjlhwkjoZhQ/o.jpg,False,https://www.yelp.com/biz/go-greenly-dobbs-ferry-3?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,39,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'latitude': 41.014908, 'longitude': -73.870329}",['pickup'],"{'address1': '1 Cedar St', 'address2': '', 'address3': '', 'city': 'Dobbs Ferry', 'zip_code': '10522', 'country': 'US', 'state': 'NY', 'display_address': ['1 Cedar St', 'Dobbs Ferry, NY 10522']}",+19142316161,(914) 231-6161,30239.268751425207,$$
770,oNKvbrWHoBj5kVYbwQpNEg,sang-sang-kitchen-levittown,Sang Sang Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/ow7OlAmojkXfFnNHsaXCyw/o.jpg,False,https://www.yelp.com/biz/sang-sang-kitchen-levittown?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,8,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 40.7158924809305, 'longitude': -73.5003878044617}",[],"{'address1': '341 Wantagh Ave', 'address2': '', 'address3': '', 'city': 'Levittown', 'zip_code': '11756', 'country': 'US', 'state': 'NY', 'display_address': ['341 Wantagh Ave', 'Levittown, NY 11756']}",+15165796930,(516) 579-6930,25950.11131295565,
771,M-odQWSEfsR2mVEw7nKG-g,nyonya-new-york,Nyonya,https://s3-media2.fl.yelpcdn.com/bphoto/YuWC1Gwo7ku4PvD-7mDQnA/o.jpg,False,https://www.yelp.com/biz/nyonya-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,2080,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.7190148, 'longitude': -73.9968228}",['delivery'],"{'address1': '199 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['199 Grand St', 'New York, NY 10013']}",+12123343669,(212) 334-3669,16482.815409490046,$$
772,Dh_qZ5zutW-efloFYupeMA,teatime-metro-flushing,Teatime Metro,,False,https://www.yelp.com/biz/teatime-metro-flushing?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,1,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.75893, 'longitude': -73.83631}",[],"{'address1': '13101 39th Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['13101 39th Ave', 'Flushing, NY 11354']}",+17189617667,(718) 961-7667,2827.3340534876056,
773,0Ktw8HB2n426ZXJoUTXs5Q,galaxy-2-0-new-york,Galaxy 2.0,,False,https://www.yelp.com/biz/galaxy-2-0-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,2,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'latitude': 40.776596, 'longitude': -73.957969}",[],"{'address1': '1200 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1200 Lexington Ave', 'New York, NY 10028']}",,,13265.86444004576,$$$$
774,0gY9JEo9RgJxpWMViEEjaA,mizzumi-restaurant-staten-island-2,Mizzumi Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/PxqmgcARPe7m3N21tbGMhg/o.jpg,False,https://www.yelp.com/biz/mizzumi-restaurant-staten-island-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,5,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"{'latitude': 40.61231, 'longitude': -74.12964}","['pickup', 'delivery']","{'address1': '1970 Victory Blvd 6', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['1970 Victory Blvd 6', 'Staten Island, NY 10314']}",+17188164525,(718) 816-4525,31227.322830970956,
775,aAfhMMRII1uWCxKse2D9jA,v-and-c-supermarket-hempstead,V & C Supermarket,https://s3-media1.fl.yelpcdn.com/bphoto/TygzwINCD1HGINUzWGoeYQ/o.jpg,False,https://www.yelp.com/biz/v-and-c-supermarket-hempstead?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,62,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}]",3.5,"{'latitude': 40.70628, 'longitude': -73.62583}",[],"{'address1': '12 N Franklin St', 'address2': '', 'address3': '', 'city': 'Hempstead', 'zip_code': '11550', 'country': 'US', 'state': 'NY', 'display_address': ['12 N Franklin St', 'Hempstead, NY 11550']}",+15164811133,(516) 481-1133,15798.328114875354,$
776,XDboe1zVxSRRMgHObYULSA,hong-kong-street-cart-at-broadway-bites-new-york,Hong Kong Street Cart At Broadway Bites,https://s3-media4.fl.yelpcdn.com/bphoto/SQLaxsq1f-PqM9q-5UQt8A/o.jpg,False,https://www.yelp.com/biz/hong-kong-street-cart-at-broadway-bites-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,1,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"{'latitude': 40.750671, 'longitude': -73.986755}",[],"{'address1': '968 Avenue Of The Americas', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['968 Avenue Of The Americas', 'New York, NY 10001']}",,,15302.964102534677,$$
777,hDT_KAXQgHpchcwG5_gv0Q,wu-and-nussbaum-new-york,Wu & Nussbaum,https://s3-media3.fl.yelpcdn.com/bphoto/fRXJIy0z3yiFYspCeVgrIw/o.jpg,False,https://www.yelp.com/biz/wu-and-nussbaum-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,45,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bagels', 'title': 'Bagels'}]",3.5,"{'latitude': 40.8061199195632, 'longitude': -73.9657058939338}","['pickup', 'delivery']","{'address1': '2897 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2897 Broadway', 'New York, NY 10025']}",+12122220040,(212) 222-0040,14997.920184975437,$$
778,N_lF4aVGdJbHkDcOIqEpBA,savoy-4-bakery-brooklyn,Savoy 4 Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/rPsG1oZTgIQhkHn4BolXYQ/o.jpg,False,https://www.yelp.com/biz/savoy-4-bakery-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,35,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.64899, 'longitude': -74.00944}",[],"{'address1': '4501 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4501 4th Ave', 'Brooklyn, NY 11220']}",+17188535165,(718) 853-5165,20429.106268523716,$
779,5a9rnHJ0FMxEJGgb5WMLIg,pho-choice-fresh-meadows,Pho Choice,https://s3-media3.fl.yelpcdn.com/bphoto/D7GAx0nrn9WMJg19yDdO9g/o.jpg,False,https://www.yelp.com/biz/pho-choice-fresh-meadows?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,58,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.7396739513779, 'longitude': -73.7898179987494}","['pickup', 'delivery']","{'address1': '184-22 Horace Harding Expy', 'address2': '', 'address3': None, 'city': 'Fresh Meadows', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['184-22 Horace Harding Expy', 'Fresh Meadows, NY 11365']}",+17183216688,(718) 321-6688,1604.8134454746082,$$
780,8YMsuAk1ZUlObebOsZzFgQ,paris-baguette-flushing-6,Paris Baguette,https://s3-media3.fl.yelpcdn.com/bphoto/PF8Td0WvLf7cAudmHNgLFA/o.jpg,False,https://www.yelp.com/biz/paris-baguette-flushing-6?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 40.75593, 'longitude': -73.87908}","['pickup', 'delivery']","{'address1': '88-16 Northern Blvd', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['88-16 Northern Blvd', 'Flushing, NY 11372']}",+17184580260,(718) 458-0260,6308.490708629616,$$
781,zF3pOzWLQ2ynn_qDBZNaDA,fukuoka-shabu-shabu-flushing-3,Fukuoka ShaBu ShaBu,https://s3-media1.fl.yelpcdn.com/bphoto/-Uo1M4GW832GNnillZcxHw/o.jpg,False,https://www.yelp.com/biz/fukuoka-shabu-shabu-flushing-3?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,88,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7489148257975, 'longitude': -73.7568265199661}",[],"{'address1': '61-02 Springfield Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11364', 'country': 'US', 'state': 'NY', 'display_address': ['61-02 Springfield Blvd', 'Flushing, NY 11364']}",+17186313131,(718) 631-3131,4070.4194477131864,$$
782,cZ42z2_urryidlWp1pjT0w,new-kissena-flushing,New Kissena,https://s3-media3.fl.yelpcdn.com/bphoto/EvZKwknEmakfK1j3zJ0cmg/o.jpg,False,https://www.yelp.com/biz/new-kissena-flushing?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,41,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.7534522, 'longitude': -73.8220494}","['pickup', 'delivery']","{'address1': '44-29 Kissena Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['44-29 Kissena Blvd', 'Flushing, NY 11355']}",+17183535707,(718) 353-5707,1543.295460759665,$
783,n5XiGT_J_5HtZ7VO_M4CxA,century-super-buffet-queens-village,Century Super Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/6hjtYvBr-ONMsUzzIRzBQQ/o.jpg,False,https://www.yelp.com/biz/century-super-buffet-queens-village?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,232,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"{'latitude': 40.7303973, 'longitude': -73.7431664}",[],"{'address1': '220-18 Hillside Ave', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11427', 'country': 'US', 'state': 'NY', 'display_address': ['220-18 Hillside Ave', 'Queens Village, NY 11427']}",+17184682100,(718) 468-2100,5569.971454546924,$$
784,eUTCn3JJcc9YRquk3IZdMw,unica-cafe-jersey-city,Unica Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/bgQco-gMW8lqYBrUHftQtA/o.jpg,False,https://www.yelp.com/biz/unica-cafe-jersey-city?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,49,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.75013, 'longitude': -74.04617}","['pickup', 'delivery']","{'address1': '454 Central Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07307', 'country': 'US', 'state': 'NJ', 'display_address': ['454 Central Ave', 'Jersey City, NJ 07307']}",+12014207596,(201) 420-7596,20309.073705065217,$
785,PkbV26BGarsKLkJCYNPEGQ,turnstyle-underground-market-new-york,Turnstyle Underground Market,https://s3-media3.fl.yelpcdn.com/bphoto/h59tt0iaWMVJcRMxrLnnkw/o.jpg,False,https://www.yelp.com/biz/turnstyle-underground-market-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,96,"[{'alias': 'shoppingcenters', 'title': 'Shopping Centers'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 40.76671, 'longitude': -73.98282}",[],"{'address1': '57th St & 8th Ave', 'address2': '', 'address3': 'Under Columbus Cir', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['57th St & 8th Ave', 'Under Columbus Cir', 'New York, NY 10019']}",+16467689224,(646) 768-9224,15119.181282447978,$$
